RecID,Recipe Name,Chef Name,Recipe Category,Recipe Description,Serving Size (PAX),Portion Size (grams or ounces),Plate Category,Cuisine Type,Cooking Method,Yield (Servings),RecipeImageCategory,Energy(kcal/100g),Fat(g/100g),SatFat(g/100g),Carb(g/100g),Sugar(g/100g),AddedSugar(g/100g),Fiber(g/100g),Protein(g/100g),Sodium(mg/100g),Salt(mg/100g),Cholesterol(g/100g),Vitamin D (g/100g),Calcium (g/100g),Iron(g/100g),Potassium(g/100g),%ofFruitsVegNutsOil,NUTRIGRADE,Celery,Cereals w/ Gluten,Crustaceans,Egg,Fish,Lupin,Milk,Molluscan Shellfish,Mustard,nuts,Peanut,Sesame,Soy,Sulfites,ALLERGENCONTAINS
KUJE-CPD-007,Chocolate Pudding Dessert,Kulisauskiene Jelena ,Sauce,,4,100,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",154,4.3,2.6,26.4,18.4,18.4,2.1,3.4,50,125,0.012,0.0002,0.12,0.7,0.17,0,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Milk
KUJE-CPSWS-001,Creamy Pea Soup With Sausages,Kulisauskiene Jelena ,Soup,,4,200,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",124.15,4.23,1.31,17.19,2.55,0,2.94,6.17,341.19,86.45,0.23,0,0.15,1.21,0.44,60.21,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten"
KUJE-CSWRN-004,Chicken Soup With Rice Noodles,Kulisauskiene Jelena ,Soup,,4,250,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",134.41,2.51,0.73,18.19,2.41,0,1.81,10.39,241.19,606.95,0.25,0,0.02,0.63,0.24,23.53,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, nuts"
KUJE-FCS-005,Fresh Cabbage Soup,Kulisauskiene Jelena ,Soup,,4,250,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",41.19,0.93,0.13,8.34,2.21,0,1.93,1.35,94.64,24.11,0,0,0.046,0.63,0.244,83.33,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, nuts"
KUJE-FRC-022,Ferrero Rocher Cake,Kulisauskiene Jelena ,Sauce,,12,100,Cake,,BAKE,,"Desserts & Pastries (Cakes, Pies, Puddings)",384.21,23.19,14.35,43.59,29.41,24.17,2.35,6.39,210.91,52.73,0.93,0.01,0.19,1.31,0.56,12.15,C,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"Cereals w/ Gluten, Egg, Milk, nuts"
KUJE-FS-002,Fish Soup,Kulisauskiene Jelena ,Soup,,4,250,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",73.19,0.93,0.23,10.31,1.41,0,1.35,7.35,241.19,61.11,0.19,0.0012,0.015,0.34,0.31,23.45,B,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"Celery, Fish, nuts"
KUJE-JWCM-012,Jelly With Canned Mandarins,Kulisauskiene Jelena ,Sauce,,4,180,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",134.41,0.19,0.02,33.59,29.41,23.41,0.31,2.11,1.41,0.35,0,0,0.02,0.24,0.17,60,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
KUJE-MS-006,Minestrone Soup,Kulisauskiene Jelena ,Soup,,4,250,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,1.41,0.19,14.19,3.49,0,2.59,2.39,234.91,59.23,0,0,0.04,0.93,0.44,74.21,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, nuts"
KUJE-MWCS-020,Mascarpone With Crushed Strawberries,Kulisauskiene Jelena ,Sauce,,6,200,Dessert,,RAW,,"Desserts & Pastries (Cakes, Pies, Puddings)",233.19,18.41,11.53,20.39,16.23,5.55,1.41,4.23,43.91,11,0.056,0.0012,0.073,0.31,0.235,24.57,C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Cereals w/ Gluten, nuts"
KUJE-PCD-011,Pina Colada Dessert,Kulisauskiene Jelena ,Sauce,,4,200,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",233.45,18.21,15.31,23.19,18.39,5,2.11,2.51,45.61,11.4,0.03,0.001,0.13,0.31,0.54,30.12,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Milk
KUJE-PCWFP-014,Panna Cotta Wiyh Fruit Puree,Kulisauskiene Jelena ,Sauce,,4,4,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",174.41,12.55,8.55,14.29,13.29,5,0.55,2.55,25,62.5,0.035,0.001,0.055,0.25,0.55,20,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
KUJE-RP-015,Rice Pudding,Kulisauskiene Jelena ,Sauce,,4,200,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",142.85,2.41,1.44,28.15,14.15,5,0.55,3.35,55.29,13.82,0.012,0.0012,0.12,0.27,0.45,0,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Milk
KUJE-SPS-019,Simple Pumpkin Soup,Kulisauskiene Jelena ,Soup,,4,250,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",54.41,2.23,0.83,8.44,3.55,0,1.45,1.21,241.19,61.19,0.01,0,0.03,0.53,0.24,0.8,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, nuts"
KUJE-TS-018,Tomato Soup,Kulisauskiene Jelena ,Soup,,10,250,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",54.41,1.93,1.41,9.41,5.55,0.98,1.83,1.41,234.91,59.23,0.01,0,0.02,0.63,0.35,83.19,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, nuts"
KUJE-VPD-008,Vanilla Pudding Dessert,Kulisauskiene Jelena ,Sauce,,4,100,Dessert,,BOIL,,"Desserts & Pastries (Cakes, Pies, Puddings)",152.45,3.45,2.35,28.35,18.45,18.45,0.35,3.25,45.15,11.35,0.1,0.05,0.12,0.25,0.45,0,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Milk
LATE-BB-028,Beef Burger,Stone Marijana,Meat,beef burguer with bun,50,200,Main Dish,International,GRILL,9000,Street Food,243.11,14.29,4.55,20.41,4.21,1.35,1.83,15.61,351.19,88.43,0.35,0.01,0.12,2.33,0.43,23.11,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Egg, Sesame"
LATE-BCWH-168,Baked Cod with Herbs,Lance Test,Fish & Seafood,Tender cod infused with fragrant herbs and citrus.,2,200,Main Dish,International,ROAST,400,Fish Dishes (General),143.21,3.51,0.63,0.31,0.05,0,0.05,26.39,241.19,606.91,0.065,0.0003,0.015,0.003,0.431,5.12,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-BS-030,Beef Sandwich,Lance Test,Wraps & Sandwiches,"Sandwich filled with sliced beef, fresh vegetables and sauce.",4,300,Main Dish,,GRILL,,Wraps-Tortillas,343.21,17.41,4.23,25.19,4.11,2.35,2.51,23.19,541.19,137.19,0.061,0.0012,0.032,0.0029,0.43,23.15,B,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Cereals w/ Gluten, Mustard"
LATE-BWM&O-037,Beef With Mushrooms & Onion,Lance Test,Meat,Tender beef strips cooked with mushrooms and onions in a savoury sauce.,4,340,Main Dish,,SAUTÉ,,"Stewed Beef (Goulash, Beef Bourguignon)",233.19,14.11,4.23,6.35,1.41,0,1.19,23.45,434.78,109.69,0.06,0,0.02,0.02,0.35,24.71,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LATE-BWV-034,Bulgur With Vegetables,Lance Test,Vegetables,Bulgur wheat cooked with mixed vegetables and herbs.,4,250,Main Dish,,SAUTÉ,,Vegetarian Dish,154.41,2.53,0.37,28.29,4.41,0,4.21,3.51,351.19,88.23,0,0,0.03,0.85,0.42,75.41,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LATE-CCB-001,Chicken Cordon Bleu w/ bechamel,Lance Test,Meat,breaded chicken fillet w/ cheese and ham,1,150,Main Dish,Mediterranean,FRIED,6000,Street Food,243.11,14.21,7.35,10.53,1.21,0.21,0.81,20.19,351.19,883.79,0.061,0.0012,0.141,1.051,0.351,5.21,C,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"Celery, Milk, Mustard"
LATE-CCWV-014,Chicken Curry with Vegetables,Stone Marijana,Meat,Creamy chiken curry spices,50,180,Main Dish,Mediterranean,STEWED,15000,"Stewed Poultry (Coq Au Vin, Chicken Curry)",154.21,8.12,2.31,6.51,2.19,0,1.92,20.15,241.19,606.91,0.051,0.0012,0.021,0.0085,0.235,45.21,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-CK-028,Chicken Kebab,Lance Test,Meat,Marinated chicken thigh skewers grilled until tender and lightly charred.,4,300,Main Dish,,GRILL,,Grilled Chicken,173.41,8.23,1.93,4.38,2.21,0,1.23,24.19,433.33,109.33,0.065,0.0012,0.015,0.93,0.33,23.08,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-CN-007,Chicken nuggets,Lance Test,Meat,chicken fillet nuggets,50,150,Main Dish,Mediterranean,DEEP FRIED,7000,Street Food,243.85,13.41,2.35,14.19,0.61,0,1.35,18.29,351.19,883.79,0.06,0.01,0.04,0.93,0.33,0,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
LATE-CT-010,Chicken Teriyaki,Lance Test,Meat,,50,150,Main Dish,Mediterranean,BRAISED,13000,"Stewed Poultry (Coq Au Vin, Chicken Curry)",194.12,8.51,1.93,6.19,3.41,1.21,0.41,23.19,351.19,88.29,0.065,0.0012,0.015,1.21,0.235,12.5,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-CVN-025,Chicken Vegetable Noodles,Lance Test,Pasta,"Carrot, Broccoli and Tomator Puree",1,100,Main Dish,Arabic,STEWED,100,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",34.38,0.23,0.03,6.93,2.35,0,1.83,2.23,156.19,156.19,0,0,0.04,0.31,0.24,94.12,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-EN-176,Egg Noodles,Lance Test,Egg-Based,Soft egg noodles lightly coated in butter,4,160,Side Dish,International,WARM,640,Stir-Fried Noodles (Asian Style),382.41,14.29,8.16,47.19,1.92,0,2.31,12.41,351.11,89.28,0.23,0.01,0.03,0.93,0.15,0,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
LATE-FAC-166,Fish and Chips,Lance Test,Fish & Seafood,"Crispy golden fish served with perfectly fried, fluffy chips.",2,400,Main Dish,International,DEEP FRIED,800,Baked Fish Fillet,243.11,12.19,1.83,20.41,0.71,0,1.83,14.29,351.19,88.45,0.29,0.0012,0.017,0.73,0.42,23.91,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
LATE-FC-169,Fish Curry,Lance Test,Fish & Seafood,,2,2,Main Dish,Arabic,STEWED,440,Fish Dishes (General),143.19,6.41,0.93,6.29,2.19,0,1.19,17.41,241.19,606.91,0.36,0.01,0.04,0.63,0.34,23.19,B,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"Fish, Milk, nuts"
LATE-FQWA-144,Four Quarter with Apples,Lance Test,Desserts,,100,100,Dessert,Mediterranean,COLD,0,"Desserts & Pastries (Cakes, Pies, Puddings)",374.15,14.29,2.86,57.14,24.29,24.29,2.57,4.29,1.43,1.07,0,0,0.01,0.86,0.93,30.48,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
LATE-FR-170,Fried Rice,Lance Test,Rice & Grains,"Classic fried rice stir-fried with vegetables, egg, and soy.",4,250,Side Dish,International,FRIED,1000,"Rice Stir-Fry (Fried Rice, Nasi Goreng)",174.41,4.23,0.73,28.15,1.21,0,1.35,4.31,351.19,89.23,0.93,0,0.03,0.73,0.94,23.41,C,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Egg, Soy"
LATE-GBGB-173,Garlic Butter Green Beans,Lance Test,Vegetables,Crisp green beans lightly sautéed in butter and garlic,4,120,Side Dish,Mediterranean,WARM,480,Beans,140,8.3,5.1,6.3,1.7,0,2.5,2.5,250,625,0,0,0.05,0.9,240,80,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-GC-036,Grilled Chicken,Lance Test,Meat,Marinated chicken pieces grilled until tender.,4,320,Main Dish,International,GRILL,,Grilled Chicken,165.38,8.41,1.93,0.17,0.01,0,0.01,24.21,433.75,109.34,0.065,0.0012,0.012,0.93,0.24,0,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
LATE-GE-033,Grilled Eggplant,Lance Test,Vegetables,"Sliced eggplant grilled with olive oil, garlic and herbs",4,220,Main Dish,,GRILL,,Vegetarian Dish,129.41,8.55,1.17,6.33,2.51,0,3.45,1.22,250.91,643.18,0,0,0.03,0.33,0.43,95.12,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
LATE-GSV-175,Grilled Seasonal Vegetables,Lance Test,Vegetables,,4,150,Side Dish,Mediterranean,GRILL,600,Roasted Vegetables,25.23,0.43,0.06,5.71,3.45,0,1.83,1.21,2.31,0.01,0,0,0.03,0.43,0.38,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-GSWL-165,Grilled Salmon with Lemon,Lance Test,Fish & Seafood,Smoky grilled salmon brightened with a zing of fresh lemon. ,2,180,Main Dish,International,GRILL,360,Grilled Fish,204.12,12.31,2.15,0,0,0,0,35.41,54.79,13.82,0.078,0.006,0.021,0.69,0.43,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
LATE-HWCFAC-005,Hamburger  with  Chicken  Fillet  and  Cheese,Lance Test,Meat,chicken burguers,2,180,Main Dish,Mediterranean,GRILL,8000,Street Food,243.12,14.51,4.23,6.21,2.15,0,0.81,23.19,351.19,88.29,0.065,0.0012,0.015,0.93,0.34,12.5,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-K-027,Kapsalon,Lance Test,Meat,Dutch fast-food dish,4,450,Main Dish,,FRIED,,Street Food,344.21,23.19,8.35,24.15,4.21,2.15,2.53,20.18,541.19,137.19,0.63,0.01,0.24,1.81,0.73,23.15,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
LATE-MCF-010,Marengo Chicken Fricassee,Lance Test,Meat,Chicken stew casserole,50,150,Main Dish,Mediterranean,STEWED,17000,"Stewed Poultry (Coq Au Vin, Chicken Curry)",154.21,7.35,1.42,10.93,2.51,0,2.19,14.51,351.19,88.15,0.33,0.01,0.03,0.93,0.43,34.21,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-MR-171,Mushroom Risotto,Lance Test,Rice & Grains,Creamy risotto slowly cooked with mushrooms,4,300,Main Dish,Mediterranean,STEWED,1200,Risotto & Creamy Rice,174.41,7.41,2.51,23.19,1.41,0,1.19,3.59,351.19,88.41,0.1,0,0.12,0.71,0.43,20,C,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Cereals w/ Gluten, Sulfites"
LATE-P-049,Paella,Lopes Alves Marcos Andre,Fish & Seafood,seafood paella,50,180,Main Dish,Mediterranean,BRAISED,12000,"Rice Stir-Fry (Fried Rice, Nasi Goreng)",174.41,7.35,1.23,14.19,2.51,0,1.83,13.45,351.19,88.43,0.43,0,0.04,0.93,0.35,0.23,B,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Crustaceans, Fish, Molluscan Shellfish"
LATE-PEP-004,Poultry  Escalope  Pizzaiola,Lance Test,Meat,chicken escalope rich tomato sauce,50,180,Main Dish,Mediterranean,BRAISED,8000,Grilled Chicken,143.21,3.41,0.93,6.19,2.35,0,1.41,23.19,351.19,89.19,0.065,0.0012,0.015,1.31,0.351,20.5,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-PFF-035,Pan Fried Fish,Lance Test,Fish & Seafood,White fish fillets lightly seasoned and pan-fried,4,300,Main Dish,International,FRIED,,Fish Dishes (General),173.92,6.43,0.93,0.23,0.04,0,0,24.55,444.67,112.42,0.06,0.01,0.02,0.63,0.43,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
LATE-PG-026,Pork Goulash,Lance Test,Meat,Tender pork stew cooked with vegetables.,4,350,Main Dish,,STEWED,,Stewed Pork,173.41,8.23,2.35,6.53,2.19,0,1.41,14.29,434.12,109.28,0.036,0.001,0.023,0.009,0.354,23.09,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LATE-PK-009,Poulet  KFC,Lance Test,Meat,KFC chicken drum,50,150,Main Dish,Mediterranean,DEEP FRIED,11000,Street Food,274.41,14.19,2.41,10.39,0.51,0,0.81,20.19,351.19,88.41,0.06,0.001,0.02,0.93,0.24,5,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Egg, Milk"
LATE-PMITS-001,Poultry Meatballs in Tomato Sauce,Lance Test,Meat,chicken meatball in tomato sauce,50,180,Main Dish,Mediterranean,STEWED,10000,"Stewed Beef (Goulash, Beef Bourguignon)",140,6.5,1.8,10.2,5.5,0,1.5,15.6,250,625,0.035,0.0002,0.02,0.005,0.25,20,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-PNS-029,Pork Noodle Soup,Lance Test,Soup,"Asian-style soup with pork, egg noodles, vegetables and a savoury broth.",4,400,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",143.21,4.35,1.42,15.61,2.31,0,1.93,10.39,434.19,109.55,0.026,0,0.032,0.93,0.235,34.21,B,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"Celery, Egg, Soy"
LATE-PR-032,Pork Rolls,Lance Test,Meat,Rolled pork loin stuffed with herbs and vegetables.,4,340,Main Dish,,ROAST,,Roasted Pork,245.51,14.29,4.93,4.39,1.41,0,0.81,25.19,433.53,109.38,0.074,0.0003,0.015,1.35,0.43,14.29,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-S-031,Stamppot,Lance Test,Potatoes,Traditional Dutch mashed potato dish mixed with vegetables and served with smoked sausage.,4,400,Main Dish,,BOIL,,Potatoes,142.41,4.93,2.63,20.55,1.41,0,2.93,4.51,343.19,86.55,0.12,0,0.03,0.93,0.73,43.21,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Milk
LATE-S-177,Spaghetti,Lance Test,Pasta,,4,150,Side Dish,Mediterranean,WARM,600,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",158.29,2.51,0.37,31.19,0.64,0,1.85,4.31,3.28,8.32,0,0,0.02,0.56,0.12,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-SJR-174,Steamed Jasmine Rice,Lance Test,Rice & Grains,Fluffy steamed rice with a neutral flavour,4,180,Side Dish,Mediterranean,STEAM,720,"Rice Stir-Fry (Fried Rice, Nasi Goreng)",130,0.2,0,28.5,0.1,0,0.2,2.7,2,5,0,0,0.01,0.2,0.1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-SN-039,Shrimp Noodles,Lance Test,Fish & Seafood,"Stir-fried noodles with shrimp, vegetables and Asian seasonings.",4,340,Main Dish,,STIR FRY,,Stir-Fried Noodles (Asian Style),184.41,7.31,1.23,20.19,2.55,0,2.39,14.29,441.18,110.79,0.73,0.01,0.16,2.21,0.43,34.61,B,0,0,1,1,1,0,0,0,0,0,0,0,1,0,"Crustaceans, Egg, Fish, Soy"
LATE-SR-172,Shrimp Risotto,Lance Test,Rice & Grains,A seafood-infused risotto with tender shrimp and creamy rice.,4,300,Main Dish,Mediterranean,STEWED,1200,Risotto & Creamy Rice,174.41,7.35,1.93,20.55,1.21,0,0.93,12.19,434.79,109.35,0.43,0,0.17,1.35,0.24,0.23,B,1,1,1,0,1,0,0,0,0,0,0,0,0,1,"Celery, Cereals w/ Gluten, Crustaceans, Fish, Sulfites"
LATE-TBCL-008,Texan  BBQ  Chicken  Leg,Lance Test,Meat,BBQ spiced chicken thigh,50,150,Main Dish,Mediterranean,ROAST,10000,Roasted Chicken,194.41,10.33,2.51,4.19,2.35,1.93,0.35,24.19,433.91,109.23,0.065,0.0012,0.015,0.93,0.24,0,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
LATE-TC-010,Tandoori Chicken,Lance Test,Meat,,50,150,Main Dish,International,STEWED,9000,"Stewed Poultry (Coq Au Vin, Chicken Curry)",154.41,8.45,1.93,4.24,1.11,0,0.55,20.35,241.19,61.19,0.065,0.0012,0.021,0.93,0.29,13.41,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LATE-TT-167,Tuna Tataki,Lance Test,Fish & Seafood,Lightly seared tuna with a delicate sesame aroma.,2,120,Main Dish,International,COLD,240,Fish Dishes (General),143.19,2.41,0.35,0.41,0.04,0,0.13,28.49,251.19,633.98,0.06,0.0012,0.013,0.0013,0.043,2.31,B,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Sesame, Soy"
LATE-ZP-038,Zucchini Pancakes,Lance Test,Plant-Based,"Crispy pancakes made with grated zucchini, eggs and flour.",4,220,Side Dish,,STIR FRY,,Vegetarian Dish,154.41,6.39,1.71,14.19,2.23,0,1.83,6.29,233.64,233.64,0.94,0.0012,0.073,0.93,0.354,43.21,B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg"
LOAL-B&BS-028,Beef & Barley Soup,Lopes Alves Marcos Andre,Soup,Rich and filling soup with tender beef and nutty barley in a savoury broth.,4,400,Soup Of Day,Mediterranean,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",123.45,2.51,0.83,18.23,2.19,0,2.55,8.35,351.19,89.19,0.19,0,0.02,0.93,0.31,25,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten"
LOAL-B&MS-035,Barley & Mushroom Soup,Lopes Alves Marcos Andre,Soups & Broths,Hearty barley soup with earthy mushroom flavour and savoury broth.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",124.15,1.35,0.23,24.67,2.31,0,4.23,3.45,351.19,88.45,0,0,0.03,0.93,0.36,0,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten"
LOAL-B(SWB-031,Borscht (Beetroot Soup with Beef),Lopes Alves Marcos Andre,Soup,Traditional beetroot soup with tender beef and balanced sweet-earthy flavour.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",64.35,1.41,0.45,12.19,3.45,0,2.35,4.59,241.19,61.35,0.93,0,0.03,0.85,0.36,80,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-BN-001,Chicken Noodles,Lopes Alves Marcos Andre,Pasta,Chicken Noodles stir-fry,30,200,Main Dish,International,WARM,8000,Stir-Fried Noodles (Asian Style),173.41,3.94,0.93,24.19,2.55,1.41,2.35,14.29,351.19,88.41,0.29,0.01,0.02,0.93,0.43,34.12,B,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Egg, Soy"
LOAL-BN-002,Beef Noodles,Lopes Alves Marcos Andre,Pasta,Beef Noodles stir-fry,30,200,Main Dish,International,GRILL,6000,Stir-Fried Noodles (Asian Style),154.29,2.51,0.35,26.19,4.21,1.19,3.45,6.39,351.19,88.43,0.01,0,0.03,0.85,0.54,45.12,C,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Egg, Soy"
LOAL-BR-011,Basmati Rice,Lopes Alves Marcos Andre,Rice & Grains,Steamed basmati rice,50,130,Garnish,International,STEAM,6500,"Rice Stir-Fry (Fried Rice, Nasi Goreng)",130,2.5,1.5,28,0.1,0,0.2,2.5,1.5,3.8,0,0,0.01,0.2,0.1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-BS-004,Beef stew,Lopes Alves Marcos Andre,Meat,Slowcooked beef stew ,50,200,Main Dish,International,STEWED,6000,"Stewed Beef (Goulash, Beef Bourguignon)",143.21,3.41,1.23,15.67,2.51,0.25,2.35,10.29,351.19,88.41,0.02,0.001,0.02,0.01,0.39,45.21,B,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"Celery, Cereals w/ Gluten, Mustard, Sulfites"
LOAL-BS-014,Beef steak,Stone Marijana,Meat,Tenderloin Beef steak,50,200,Main Dish,International,GRILL,13000,Grilled Beef,245.12,14.51,4.23,0.41,0.21,0,0.21,26.19,351.19,89.19,0.065,0.0012,0.012,0.0025,0.041,5.12,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-BSF-004,Baked Salmon fillet,Lopes Alves Marcos Andre,Fish & Seafood,Salmon fillet baked with lemon butter & capers,50,170,Main Dish,Mediterranean,ROAST,7000,Baked Fish Fillet,203.85,12.31,2.51,0,0,0,0,20.57,54.29,136.74,0.059,0.0006,0.012,0.0013,0.363,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
LOAL-C&NS-027,Chicken &  Noodle Soup,Lopes Alves Marcos Andre,Soup,Classic comforting chicken soup with tender noodles and fresh herb finish.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,1.41,0.36,12.19,2.31,0,1.41,6.29,341.19,86.35,0.02,0.001,0.015,0.51,0.23,23.45,B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Celery, Egg"
LOAL-CBWV-034,Chicken Broth with Vegetables,Lopes Alves Marcos Andre,Soup,Clear and aromatic chicken broth with tender vegetables,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",15.12,0.35,0.11,2.53,1.21,0,0.41,1.21,141.19,35.8,0.02,0,0.02,0.11,0.44,10.21,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-CCS-036,Cauliflower Cream Soup,Lopes Alves Marcos Andre,Soup,Smooth and delicate cauliflower soup with light creamy texture.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",74.41,4.31,2.93,6.53,2.41,0,2.21,1.93,241.19,612.19,0.01,0,0.03,0.41,0.59,0.55,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-CM-006,Chicken Mozarella,Lopes Alves Marcos Andre,Meat,grill chicken fillet with mozarella & tomato,50,170,Main Dish,International,GRILL,8000,Grilled Chicken,174.21,8.51,2.93,4.19,1.41,0,0.71,23.19,351.19,89.19,0.065,0.0012,0.018,0.93,0.43,14.29,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-CT-020,Chicken Teriaky,Lopes Alves Marcos Andre,Meat,Chicken thigs teriaky sauce,50,200,Main Dish,International,GRILL,7000,"Stewed Poultry (Coq Au Vin, Chicken Curry)",173.41,8.31,1.93,6.39,3.55,2.19,1.41,20.19,351.19,89.19,0.06,0,0.02,0.93,0.43,23.19,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
